label,prediction,probability,confidence_score
0,0,0.009852414,0.9901476
0,0,0.111255996,0.888744
0,0,0.013483548,0.9865165
1,1,0.71239996,0.71239996
0,0,0.06563738,0.93436265
0,0,0.055622447,0.94437754
0,0,0.080824375,0.9191756
0,0,0.07869937,0.92130065
0,0,0.010589812,0.98941016
0,0,0.27775908,0.7222409
0,0,0.33414978,0.6658502
0,0,0.14836478,0.8516352
0,0,0.021860417,0.9781396
0,0,0.020340437,0.97965956
0,0,0.29795027,0.70204973
0,0,0.03826734,0.9617327
0,0,0.036437076,0.9635629
0,0,0.20795506,0.79204494
0,0,0.007749837,0.99225014
0,0,0.23161955,0.76838046
0,0,0.04609064,0.95390934
0,0,0.07135749,0.9286425
0,0,0.062689334,0.9373107
0,0,0.33036205,0.6696379
0,0,0.09919042,0.9008096
0,0,0.04874642,0.9512536
0,0,0.005710321,0.9942897
0,0,0.0422426,0.9577574
0,1,0.56838846,0.56838846
0,0,0.028165177,0.97183484
0,0,0.0057381606,0.99426186
0,0,0.0040890756,0.99591094
0,0,0.055617884,0.94438213
0,0,0.04117202,0.958828
0,0,0.37802836,0.6219716
0,0,0.13408805,0.86591196
0,0,0.44688314,0.55311686
0,0,0.0038652006,0.9961348
0,0,0.055873163,0.94412684
0,0,0.3939578,0.6060422
0,0,0.22338282,0.77661717
0,0,0.028437437,0.97156256
0,0,0.010546288,0.98945373
0,0,0.4355608,0.5644392
1,1,0.63730854,0.63730854
0,0,0.3549019,0.6450981
1,1,0.6823334,0.6823334
0,0,0.006827802,0.99317217
0,0,0.053765077,0.94623494
0,0,0.0057463436,0.99425364
0,0,0.0049665063,0.9950335
0,0,0.03776662,0.96223336
0,0,0.08021184,0.9197882
0,0,0.011060539,0.98893946
0,0,0.1512671,0.8487329
0,0,0.0061474135,0.9938526
0,0,0.23150358,0.7684964
0,1,0.52561206,0.52561206
0,0,0.07708457,0.92291546
0,0,0.004431259,0.99556875
0,0,0.006517431,0.9934826
0,0,0.22171448,0.7782855
0,0,0.0033230374,0.996677
0,0,0.01028586,0.98971415
0,0,0.0106588295,0.9893412
0,0,0.009059848,0.99094015
0,0,0.037493326,0.96250665
0,0,0.07401199,0.925988
0,0,0.2763647,0.7236353
0,0,0.022892332,0.97710764
0,0,0.025527615,0.9744724
0,0,0.027267294,0.9727327
0,0,0.019587941,0.98041207
0,0,0.3510051,0.6489949
0,0,0.0051452294,0.99485475
0,0,0.06761886,0.93238115
0,0,0.3945566,0.60544336
0,0,0.35901868,0.6409813
0,0,0.070164666,0.9298353
0,0,0.011767674,0.9882323
0,0,0.036370758,0.96362925
0,0,0.2980713,0.70192873
0,0,0.029552262,0.9704477
0,0,0.06523772,0.9347623
0,0,0.011009411,0.9889906
0,0,0.033101648,0.9668983
0,0,0.020989658,0.97901034
0,0,0.0056857853,0.9943142
0,0,0.024910597,0.97508943
0,0,0.16104862,0.83895135
0,0,0.026292006,0.973708
0,0,0.019771228,0.9802288
1,1,0.7123951,0.7123951
0,0,0.06536593,0.9346341
0,0,0.12966675,0.87033325
0,0,0.20973632,0.79026365
0,0,0.019537404,0.9804626
1,0,0.12812276,0.87187725
0,0,0.0065879454,0.9934121
0,0,0.009042958,0.990957
0,0,0.01821056,0.98178947
0,0,0.015762493,0.9842375
0,0,0.09092406,0.9090759
0,0,0.040337604,0.9596624
0,0,0.01837513,0.98162484
0,0,0.117737375,0.88226265
0,0,0.02889066,0.97110933
0,0,0.013291667,0.98670834
0,0,0.121639326,0.8783607
0,0,0.008877616,0.99112236
0,0,0.035296522,0.9647035
0,0,0.31418505,0.685815
0,0,0.08134951,0.9186505
0,0,0.033228613,0.96677136
0,0,0.14064506,0.859355
0,0,0.02243849,0.97756153
0,0,0.021686263,0.97831374
0,0,0.023814889,0.9761851
0,0,0.117097996,0.882902
0,0,0.03446725,0.9655328
0,0,0.028836526,0.97116345
0,0,0.05765862,0.9423414
0,0,0.01071669,0.9892833
0,0,0.13205315,0.86794686
0,0,0.053811938,0.9461881
0,0,0.010165757,0.98983425
1,1,0.75141627,0.75141627
0,0,0.28652343,0.71347654
0,0,0.05812232,0.94187766
0,0,0.17726459,0.8227354
0,0,0.22519502,0.77480495
0,0,0.027417097,0.9725829
0,0,0.015170365,0.98482966
0,0,0.034366276,0.96563375
0,0,0.39212215,0.60787785
1,1,0.7570626,0.7570626
0,0,0.020673903,0.97932607
0,0,0.019791584,0.9802084
0,0,0.015205042,0.984795
0,0,0.008830994,0.991169
0,0,0.0646924,0.9353076
0,0,0.015600114,0.9843999
0,0,0.031033605,0.96896636
0,0,0.1533813,0.8466187
0,0,0.0792934,0.9207066
0,0,0.18099743,0.81900257
0,0,0.043254722,0.95674527
0,0,0.02758667,0.9724133
0,0,0.05452307,0.94547695
0,0,0.012750487,0.9872495
0,0,0.12357787,0.8764221
0,0,0.0063279113,0.9936721
0,1,0.6633273,0.6633273
0,0,0.002166061,0.99783397
1,1,0.72553843,0.72553843
0,0,0.08005511,0.9199449
0,0,0.05768598,0.942314
0,0,0.021529391,0.9784706
0,0,0.08821122,0.91178876
0,0,0.0022796309,0.99772036
0,0,0.015553056,0.98444694
0,0,0.2053852,0.7946148
0,0,0.019099355,0.98090065
0,0,0.10959266,0.8904073
1,1,0.8442845,0.8442845
0,0,0.007774328,0.99222565
0,0,0.01757839,0.98242164
1,1,0.6967093,0.6967093
0,0,0.30566186,0.69433814
0,0,0.044334013,0.955666
0,0,0.0029380135,0.99706197
1,0,0.25428075,0.74571925
0,0,0.11911852,0.8808815
0,1,0.53467214,0.53467214
0,0,0.09725406,0.90274596
0,0,0.022195961,0.97780406
0,0,0.010630016,0.98937
0,0,0.02200097,0.97799903
0,0,0.082752995,0.917247
0,0,0.07416245,0.9258375
0,0,0.40621603,0.593784
0,0,0.0038051647,0.99619484
0,0,0.0020249814,0.997975
0,0,0.007363242,0.99263674
0,0,0.0072081424,0.99279183
0,0,0.081141934,0.91885805
0,0,0.009495327,0.9905047
0,0,0.0757474,0.9242526
0,0,0.05001742,0.9499826
1,1,0.72285616,0.72285616
0,0,0.004832925,0.9951671
0,0,0.02745881,0.9725412
0,0,0.00453796,0.99546206
0,0,0.0046208994,0.9953791
0,0,0.46734485,0.5326551
1,1,0.7121238,0.7121238
0,0,0.0018334481,0.99816656
0,0,0.008104505,0.9918955
0,0,0.013115881,0.9868841
0,0,0.0032237545,0.9967762
0,0,0.016139966,0.98386
0,0,0.065878935,0.9341211
0,0,0.3321291,0.6678709
0,0,0.0031989142,0.9968011
0,0,0.25600567,0.74399436
0,0,0.028031051,0.97196895
0,0,0.012702096,0.9872979
0,0,0.03889435,0.96110564
0,0,0.012753332,0.9872467
0,0,0.49433622,0.50566375
0,0,0.025497716,0.97450227
0,0,0.04266897,0.95733106
0,0,0.14334233,0.8566577
0,0,0.06620225,0.9337977
0,0,0.054756008,0.945244
0,0,0.0070050526,0.99299496
0,0,0.0090625025,0.9909375
0,0,0.1192247,0.88077533
0,0,0.43741754,0.5625825
1,0,0.16854928,0.8314507
0,0,0.0107332235,0.98926675
0,0,0.27707037,0.7229296
0,0,0.024676492,0.9753235
0,0,0.02695697,0.973043
0,0,0.056194175,0.9438058
0,0,0.019995337,0.98000467
0,0,0.09211549,0.9078845
0,0,0.036154546,0.96384543
0,0,0.04289508,0.9571049
0,0,0.10834331,0.8916567
0,0,0.013432215,0.9865678
0,0,0.061726123,0.9382739
0,0,0.013603217,0.9863968
0,0,0.17333844,0.8266616
0,0,0.0057019023,0.9942981
0,0,0.04561647,0.95438355
0,0,0.013254858,0.9867451
0,0,0.018195314,0.98180467
0,0,0.03684537,0.9631546
0,0,0.003449615,0.9965504
0,0,0.05054064,0.9494594
0,0,0.005585392,0.9944146
0,0,0.03289043,0.96710956
0,0,0.027873868,0.9721261
0,0,0.025373653,0.97462636
0,0,0.016444612,0.9835554
0,0,0.018285481,0.98171455
0,0,0.0029148129,0.9970852
0,1,0.5811295,0.5811295
0,0,0.1882934,0.8117066
0,0,0.029088711,0.97091126
0,0,0.0047852877,0.9952147
1,1,0.6971945,0.6971945
0,0,0.023979183,0.9760208
0,0,0.062837966,0.93716204
0,0,0.12364589,0.8763541
0,0,0.011297161,0.98870283
0,0,0.06732945,0.93267053
0,0,0.25979066,0.74020934
0,0,0.015842745,0.98415726
0,1,0.5610451,0.5610451
0,0,0.02887243,0.97112757
0,0,0.04307936,0.9569206
0,1,0.7084538,0.7084538
0,0,0.10762826,0.8923717
1,0,0.3778772,0.62212276
0,1,0.8014179,0.8014179
0,0,0.04838827,0.95161176
0,0,0.013815706,0.9861843
0,0,0.057117466,0.94288254
0,0,0.05681048,0.9431895
0,0,0.0031483802,0.9968516
0,0,0.016293969,0.98370606
0,0,0.3061162,0.6938838
0,0,0.009287464,0.9907125
0,0,0.0070378194,0.9929622
0,0,0.04198147,0.95801854
0,0,0.017206172,0.9827938
0,0,0.43081304,0.5691869
0,0,0.208095,0.791905
0,0,0.005629817,0.99437016
0,0,0.47260275,0.5273973
0,0,0.088646494,0.9113535
0,0,0.24008147,0.7599185
0,0,0.027010405,0.9729896
0,0,0.37407595,0.62592405
0,0,0.11185791,0.8881421
0,0,0.009354347,0.99064565
0,0,0.11576647,0.88423353
0,0,0.0326898,0.9673102
0,1,0.51945525,0.51945525
1,0,0.18514457,0.81485546
0,0,0.13158259,0.8684174
0,0,0.006938096,0.9930619
0,0,0.14242622,0.85757375
1,1,0.59717464,0.59717464
0,0,0.39074263,0.60925734
0,0,0.0035356777,0.9964643
0,0,0.0033519939,0.996648
0,0,0.02778596,0.97221404
0,0,0.0062518525,0.9937481
0,0,0.07556803,0.924432
0,0,0.03293933,0.9670607
1,1,0.9111675,0.9111675
0,0,0.039162524,0.9608375
0,1,0.6976815,0.6976815
0,0,0.02256031,0.9774397
0,1,0.6646607,0.6646607
1,1,0.55837363,0.55837363
0,0,0.21937379,0.7806262
0,0,0.012547897,0.9874521
0,0,0.059892975,0.94010705
0,0,0.051857416,0.9481426
0,0,0.27192917,0.72807086
0,0,0.021769775,0.97823024
0,0,0.13787735,0.86212265
0,0,0.024661025,0.975339
0,0,0.026097637,0.97390234
0,0,0.007889749,0.99211025
0,0,0.08756651,0.9124335
0,0,0.004290393,0.9957096
0,0,0.13985242,0.8601476
0,1,0.61958504,0.61958504
1,0,0.15455063,0.8454494
0,0,0.31879508,0.6812049
0,0,0.19572881,0.8042712
0,0,0.009292574,0.9907074
0,0,0.015081741,0.98491824
0,0,0.08519814,0.91480184
1,1,0.8326357,0.8326357
0,0,0.02698857,0.97301143
0,0,0.005075236,0.9949248
0,0,0.0092876,0.9907124
0,0,0.09130176,0.90869826
1,1,0.8640219,0.8640219
0,0,0.018291248,0.98170877
0,0,0.07429575,0.92570424
0,0,0.18124935,0.8187506
0,0,0.021229867,0.97877014
0,0,0.070650175,0.92934984
0,0,0.0048337756,0.99516624
0,0,0.017384045,0.98261595
0,0,0.059375186,0.94062483
0,0,0.058160216,0.9418398
0,1,0.56288654,0.56288654
1,1,0.64416695,0.64416695
0,0,0.4841601,0.51583993
0,0,0.06397244,0.9360275
0,0,0.09230421,0.9076958
0,0,0.042404573,0.9575954
0,0,0.023132535,0.97686744
0,0,0.008538875,0.9914611
0,0,0.004663082,0.9953369
0,0,0.0072975876,0.9927024
0,0,0.061003976,0.938996
0,0,0.04750727,0.9524927
0,0,0.38128388,0.6187161
0,0,0.008406897,0.9915931
0,0,0.03495258,0.9650474
0,0,0.12846416,0.87153584
0,1,0.5046446,0.5046446
0,0,0.4462665,0.55373347
0,0,0.03241754,0.96758246
1,1,0.56255645,0.56255645
0,0,0.05010182,0.9498982
0,0,0.16801025,0.83198977
0,1,0.540018,0.540018
0,0,0.027636645,0.97236335
0,0,0.008206754,0.9917933
0,0,0.010668167,0.98933184
0,0,0.24456212,0.75543785
0,0,0.016216453,0.98378354
0,0,0.028683282,0.9713167
0,0,0.027139379,0.97286063
0,0,0.004766354,0.99523365
0,0,0.15280667,0.84719336
0,0,0.010764249,0.98923576
0,0,0.16100864,0.83899134
0,0,0.010869058,0.9891309
0,0,0.0319795,0.9680205
0,0,0.007909177,0.9920908
0,0,0.0035943694,0.9964056
0,0,0.009862924,0.9901371
0,0,0.032907948,0.96709204
0,0,0.021102082,0.9788979
0,0,0.06953199,0.930468
0,0,0.25567198,0.744328
0,0,0.0064977743,0.9935022
0,0,0.017787261,0.9822127
0,0,0.043986417,0.95601356
0,0,0.014434198,0.9855658
0,0,0.044857047,0.955143
0,0,0.1735818,0.8264182
1,1,0.5870529,0.5870529
0,0,0.10080823,0.89919174
0,1,0.51542974,0.51542974
0,0,0.09704712,0.9029529
0,0,0.081394434,0.91860557
0,0,0.009451635,0.9905484
0,0,0.007550113,0.9924499
0,0,0.066174574,0.93382543
0,0,0.0073187375,0.99268126
1,1,0.8591735,0.8591735
0,0,0.025815258,0.97418475
0,0,0.077035524,0.92296445
0,0,0.00758194,0.99241805
0,0,0.124516636,0.8754834
1,1,0.7690435,0.7690435
1,1,0.71038,0.71038
0,0,0.01273597,0.98726404
0,0,0.09757524,0.90242475
0,0,0.1205195,0.8794805
1,1,0.9024934,0.9024934
0,0,0.058663283,0.9413367
0,0,0.042303436,0.95769656
0,0,0.04456918,0.9554308
0,0,0.3140478,0.6859522
0,0,0.004162141,0.99583787
0,0,0.043914225,0.9560858
0,0,0.006060836,0.99393916
0,0,0.00944382,0.9905562
1,1,0.52992815,0.52992815
0,0,0.0025701262,0.99742985
0,0,0.07872467,0.9212753
0,0,0.018652102,0.9813479
0,0,0.04228665,0.95771337
0,0,0.0044793235,0.99552065
0,0,0.0075303237,0.99246967
0,0,0.13823104,0.86176896
0,0,0.013096139,0.98690385
0,0,0.0034258005,0.9965742
0,0,0.10100295,0.89899707
0,0,0.021142019,0.978858
0,0,0.007866305,0.9921337
0,0,0.03206381,0.9679362
0,0,0.005624453,0.9943755
0,0,0.035538904,0.9644611
0,0,0.010504162,0.9894958
0,0,0.015101701,0.9848983
0,0,0.0026898214,0.99731016
0,0,0.2119126,0.78808737
1,1,0.90196186,0.90196186
0,0,0.009808965,0.99019104
0,0,0.23621407,0.76378596
0,0,0.03452175,0.96547824
0,0,0.00957011,0.9904299
0,0,0.023383366,0.9766166
0,0,0.043438643,0.9565613
0,0,0.011172835,0.98882717
0,0,0.10395661,0.8960434
0,0,0.42368743,0.57631254
0,0,0.27505636,0.72494364
0,0,0.116877,0.883123
0,0,0.002337669,0.9976623
0,0,0.003866104,0.9961339
0,0,0.07375909,0.9262409
0,0,0.005438194,0.9945618
0,0,0.021501565,0.97849846
0,0,0.04000727,0.9599927
1,1,0.8554833,0.8554833
0,0,0.49490255,0.50509745
0,0,0.006078228,0.99392176
0,0,0.09525141,0.90474856
0,0,0.2937644,0.7062356
0,0,0.01386477,0.98613524
0,0,0.0051540434,0.994846
0,0,0.044460695,0.9555393
1,1,0.6630365,0.6630365
0,0,0.10316001,0.89684
0,0,0.04616398,0.953836
0,0,0.014044881,0.9859551
0,0,0.020953802,0.9790462
0,0,0.020423645,0.97957635
0,0,0.02497279,0.9750272
0,0,0.33982667,0.6601733
0,0,0.025302341,0.97469765
0,0,0.009821018,0.990179
0,0,0.40015677,0.59984326
0,0,0.008958515,0.9910415
0,0,0.1869902,0.8130098
0,0,0.005231307,0.9947687
0,0,0.17728762,0.82271236
0,0,0.2523207,0.7476793
1,1,0.7788242,0.7788242
0,0,0.08601003,0.91398996
0,0,0.036843687,0.96315634
0,0,0.43663487,0.5633651
0,0,0.0081674615,0.99183255
0,0,0.36729062,0.6327094
0,0,0.1196517,0.8803483
0,0,0.061054066,0.93894595
0,0,0.0149963945,0.9850036
0,0,0.021284638,0.97871536
0,0,0.011765594,0.9882344
1,0,0.2256557,0.7743443
0,0,0.006877743,0.9931223
0,0,0.014647313,0.9853527
0,0,0.039112434,0.96088755
0,0,0.015848797,0.9841512
0,0,0.10538155,0.89461845
0,0,0.21405257,0.78594744
0,0,0.04169729,0.95830274
0,0,0.02205605,0.97794396
0,0,0.010941611,0.9890584
0,0,0.14791663,0.8520834
0,0,0.02890534,0.97109467
0,0,0.00960628,0.9903937
0,0,0.039031763,0.96096826
0,1,0.5327872,0.5327872
0,0,0.16782404,0.83217597
0,0,0.123614915,0.8763851
0,0,0.024220854,0.9757792
0,0,0.1036939,0.8963061
0,0,0.011844969,0.988155
0,0,0.023171006,0.976829
0,0,0.19669394,0.80330604
0,0,0.017189246,0.98281074
0,0,0.35636917,0.64363086
0,0,0.0913431,0.9086569
0,0,0.14134747,0.85865253
0,1,0.6675885,0.6675885
0,0,0.042969063,0.95703095
0,0,0.014595007,0.98540497
0,0,0.005044442,0.99495554
0,0,0.39575782,0.6042422
0,0,0.3746452,0.62535477
1,1,0.7146745,0.7146745
0,0,0.0045329095,0.99546707
0,0,0.07814096,0.921859
0,0,0.0030097454,0.99699026
0,0,0.12883651,0.8711635
1,1,0.66668296,0.66668296
0,0,0.104045145,0.89595485
0,0,0.012174063,0.98782593
0,0,0.46837786,0.5316222
0,0,0.01279315,0.9872069
0,0,0.0049918173,0.9950082
0,0,0.2345804,0.7654196
1,1,0.83711857,0.83711857
0,0,0.022095246,0.97790474
0,0,0.022757256,0.97724277
0,0,0.028909102,0.9710909
1,1,0.8001654,0.8001654
0,0,0.021844253,0.97815573
0,0,0.0266248,0.9733752
0,0,0.14564818,0.8543518
0,0,0.010707302,0.9892927
0,0,0.08902303,0.91097695
0,0,0.0044894754,0.9955105
0,0,0.09954567,0.90045434
0,0,0.0040556667,0.9959443
0,0,0.035111308,0.9648887
0,0,0.08385712,0.9161429
0,0,0.013578714,0.9864213
0,0,0.019254465,0.98074555
0,0,0.13386193,0.8661381
0,0,0.029668361,0.97033167
0,0,0.16994451,0.8300555
1,1,0.59819186,0.59819186
0,0,0.0037791943,0.9962208
0,0,0.4316587,0.5683413
0,0,0.2545765,0.7454235
0,0,0.16910343,0.83089656
0,0,0.05205154,0.94794846
0,0,0.20779943,0.79220057
1,1,0.54415345,0.54415345
0,0,0.08629954,0.91370046
0,0,0.013891185,0.98610884
0,0,0.0528897,0.9471103
0,0,0.006925492,0.99307454
0,0,0.007270486,0.9927295
0,0,0.107445344,0.89255464
1,1,0.8442442,0.8442442
0,0,0.0026319518,0.99736804
0,0,0.13132918,0.8686708
0,0,0.09792464,0.90207535
0,0,0.033803098,0.9661969
0,0,0.01249037,0.9875096
0,0,0.13392922,0.86607075
0,0,0.21930446,0.78069556
0,0,0.05116404,0.94883597
0,0,0.0046269437,0.9953731
0,0,0.17363407,0.82636595
0,0,0.052880205,0.9471198
0,0,0.35323715,0.64676285
0,0,0.25575373,0.74424624
0,0,0.0118857585,0.98811424
0,0,0.19473867,0.8052613
0,0,0.048899677,0.95110035
0,0,0.048790503,0.9512095
0,0,0.34990105,0.6500989
0,0,0.038844712,0.9611553
0,0,0.09782625,0.90217376
0,0,0.029634591,0.9703654
0,0,0.10595659,0.8940434
0,0,0.113023914,0.88697606
0,0,0.011514128,0.9884859
0,0,0.012459858,0.9875401
0,0,0.47250834,0.5274917
0,0,0.03964483,0.96035516
0,0,0.18008174,0.8199183
0,0,0.039702766,0.9602972
0,0,0.112499535,0.88750046
0,1,0.5567215,0.5567215
0,0,0.017165685,0.98283434
0,0,0.011130786,0.9888692
0,0,0.04646369,0.95353633
0,0,0.035659783,0.9643402
0,0,0.116940446,0.88305956
0,0,0.007538068,0.9924619
0,0,0.09656223,0.9034378
0,0,0.008730532,0.99126947
0,0,0.030602813,0.9693972
0,0,0.02633995,0.97366005
0,0,0.033550072,0.9664499
0,0,0.047789723,0.9522103
0,0,0.13041191,0.8695881
0,0,0.008858179,0.9911418
0,0,0.046900902,0.9530991
0,0,0.07592831,0.92407167
0,0,0.011987008,0.98801297
0,0,0.06677719,0.93322283
0,0,0.009641817,0.9903582
0,0,0.0337677,0.9662323
0,0,0.011423653,0.98857635
0,0,0.040846985,0.959153
0,0,0.0053565823,0.9946434
0,0,0.009070179,0.99092984
0,0,0.013010339,0.9869897
0,1,0.5060225,0.5060225
0,0,0.08637351,0.9136265
0,0,0.026429541,0.97357047
0,0,0.022767525,0.97723246
0,0,0.008618383,0.99138165
0,0,0.024539217,0.97546077
0,0,0.121097155,0.87890285
0,0,0.010511823,0.9894882
1,1,0.71237576,0.71237576
0,0,0.1638418,0.8361582
0,0,0.061442558,0.93855745
0,1,0.5226862,0.5226862
0,0,0.2635254,0.73647463
0,0,0.01637175,0.9836283
0,0,0.015121657,0.98487836
0,0,0.019874811,0.9801252
0,0,0.022922957,0.97707707
1,1,0.90498185,0.90498185
0,0,0.2123344,0.7876656
1,0,0.02476723,0.9752328
0,0,0.05721938,0.9427806
0,0,0.24670188,0.7532981
0,0,0.02015424,0.97984576
0,0,0.02249073,0.97750926
0,0,0.003109338,0.99689066
0,0,0.004591337,0.99540865
0,0,0.028959436,0.97104055
0,0,0.30832082,0.6916792
1,0,0.48740077,0.51259923
0,0,0.07959848,0.9204015
0,0,0.209295,0.79070497
1,0,0.26980558,0.73019445
0,0,0.072479084,0.92752093
0,1,0.74123037,0.74123037
0,0,0.16779186,0.83220816
0,0,0.02421028,0.9757897
0,0,0.05397403,0.94602597
0,0,0.01282204,0.98717797
0,0,0.010264706,0.9897353
0,0,0.008326009,0.991674
0,0,0.060001876,0.93999815
0,0,0.0032252595,0.99677473
0,0,0.43159735,0.56840265
0,0,0.012190974,0.987809
0,0,0.007961109,0.9920389
0,0,0.028655216,0.97134477
0,0,0.41685176,0.58314824
0,0,0.034570966,0.965429
0,0,0.014359,0.985641
0,0,0.2586134,0.7413866
0,0,0.03963679,0.9603632
0,0,0.033907585,0.9660924
0,0,0.12182619,0.8781738
0,0,0.017186299,0.9828137
0,0,0.022943407,0.9770566
0,0,0.11569452,0.8843055
0,0,0.044306565,0.9556934
0,0,0.016932873,0.98306715
0,0,0.017931212,0.9820688
0,0,0.110666275,0.8893337
0,0,0.07527564,0.92472434
0,0,0.07752751,0.9224725
0,0,0.008294112,0.9917059
0,0,0.022366026,0.97763395
0,0,0.1464725,0.8535275
0,0,0.14659946,0.8534005
0,0,0.32671455,0.6732855
0,0,0.11333967,0.88666034
0,0,0.014177097,0.9858229
0,0,0.08418119,0.9158188
0,0,0.0046388973,0.9953611
0,0,0.018508706,0.98149127
1,1,0.93585736,0.93585736
0,0,0.08566146,0.9143385
0,0,0.009472832,0.99052715
0,0,0.007127362,0.99287266
0,0,0.09652626,0.90347373
0,0,0.011310441,0.98868954
0,0,0.006681876,0.99331814
0,0,0.086895846,0.9131042
0,1,0.81082875,0.81082875
1,1,0.5986496,0.5986496
0,0,0.038689084,0.9613109
0,0,0.015603923,0.9843961
0,0,0.02324377,0.9767562
0,0,0.0049764793,0.99502355
0,0,0.0143431695,0.98565686
0,0,0.024709387,0.9752906
0,0,0.0024429231,0.9975571
0,0,0.47434375,0.5256562
0,0,0.024708087,0.9752919
0,0,0.41158962,0.5884104
0,0,0.23566842,0.7643316
0,0,0.03663919,0.9633608
0,0,0.015527087,0.98447293
0,0,0.0061753155,0.99382466
0,0,0.0053895083,0.9946105
0,0,0.06846526,0.93153477
0,0,0.027956188,0.9720438
0,0,0.15312254,0.84687746
0,0,0.03368449,0.9663155
0,0,0.13980237,0.86019766
0,0,0.005891753,0.99410826
0,0,0.035038806,0.9649612
0,0,0.052878845,0.94712114
0,0,0.023180297,0.9768197
0,0,0.019694561,0.98030543
0,0,0.042677827,0.9573222
0,0,0.0050703743,0.9949296
0,0,0.039825935,0.9601741
0,0,0.0680657,0.9319343
0,0,0.067021556,0.93297845
0,0,0.018194266,0.98180574
1,0,0.2994312,0.7005688
0,0,0.032903973,0.96709603
0,0,0.0070493943,0.9929506
0,0,0.0034091482,0.99659085
0,0,0.07344209,0.9265579
0,0,0.47268945,0.52731055
0,0,0.028006159,0.97199386
0,0,0.20439976,0.79560024
0,0,0.20288397,0.79711604
0,0,0.005190385,0.9948096
0,0,0.03809292,0.9619071
0,0,0.05455228,0.94544774
0,0,0.013373974,0.986626
0,0,0.039616738,0.96038324
0,0,0.08841749,0.9115825
0,0,0.0034988418,0.99650115
0,0,0.060597487,0.9394025
1,1,0.8795022,0.8795022
0,0,0.004552011,0.995448
0,0,0.012458426,0.98754156
0,0,0.026606306,0.9733937
0,0,0.11874529,0.88125473
0,0,0.014513309,0.9854867
0,0,0.109635286,0.8903647
0,0,0.1345203,0.8654797
0,0,0.03212585,0.96787417
0,0,0.050007477,0.94999254
0,0,0.016254624,0.9837454
0,0,0.012776588,0.9872234
0,0,0.019676993,0.980323
0,0,0.103160314,0.8968397
0,0,0.034378447,0.96562153
0,0,0.17303662,0.82696337
0,0,0.4206188,0.5793812
0,0,0.06539233,0.9346077
1,0,0.35613358,0.6438664
0,0,0.03108004,0.96891993
0,0,0.12915853,0.8708415
0,0,0.0036608446,0.99633914
0,0,0.09268423,0.9073158
0,0,0.23820455,0.76179546
0,0,0.015519843,0.98448014
0,0,0.0206818,0.9793182
0,0,0.014002382,0.9859976
0,0,0.036947664,0.96305233
0,0,0.38167828,0.6183217
0,0,0.032423045,0.967577
0,0,0.28212166,0.71787834
0,0,0.011548756,0.98845124
0,0,0.024181334,0.9758187
0,0,0.12169046,0.87830955
0,0,0.117640816,0.8823592
0,0,0.24694782,0.7530522
0,0,0.0029761374,0.9970239
0,0,0.0070140837,0.9929859
0,0,0.03957704,0.96042293
0,0,0.32598233,0.67401767
0,0,0.0071416157,0.9928584
0,0,0.009298963,0.990701
0,0,0.13309518,0.86690485
0,0,0.08302407,0.9169759
0,0,0.006080003,0.99391997
0,0,0.047075376,0.9529246
0,0,0.0140123535,0.98598766
0,0,0.013225567,0.98677444
0,0,0.07972053,0.9202795
0,0,0.016323788,0.9836762
0,0,0.2672715,0.7327285
0,0,0.059691787,0.9403082
0,0,0.033286475,0.96671355
0,0,0.031224778,0.9687752
0,0,0.016360413,0.9836396
0,0,0.009731205,0.99026877
0,0,0.42956585,0.57043415
0,0,0.29200792,0.7079921
0,0,0.0063243927,0.9936756
0,0,0.005967365,0.9940326
0,0,0.024501447,0.97549856
0,0,0.072573856,0.92742616
0,0,0.098985024,0.901015
0,0,0.029664977,0.970335
0,0,0.0029068924,0.9970931
0,0,0.04036505,0.95963496
1,1,0.89075893,0.89075893
0,0,0.010668126,0.9893319
0,0,0.027028944,0.9729711
1,1,0.77604336,0.77604336
0,0,0.032248374,0.9677516
0,0,0.11135399,0.888646
0,0,0.044374153,0.95562583
0,0,0.02052206,0.97947794
0,1,0.71077913,0.71077913
0,0,0.036084823,0.96391517
0,0,0.011148765,0.98885125
0,0,0.07879624,0.92120373
0,0,0.086533904,0.9134661
0,0,0.009334568,0.99066544
0,0,0.31274816,0.6872518
0,0,0.070133746,0.92986625
0,0,0.025192177,0.9748078
0,0,0.18732502,0.812675
0,0,0.044593148,0.95540684
0,1,0.63661325,0.63661325
0,0,0.019424638,0.9805754
0,0,0.008804053,0.9911959
0,0,0.16525567,0.83474433
0,0,0.006217508,0.9937825
0,0,0.008457955,0.99154204
0,0,0.041383453,0.95861655
0,0,0.010518659,0.98948133
0,0,0.009374514,0.9906255
0,0,0.03925065,0.9607493
0,0,0.114111595,0.8858884
0,0,0.09952122,0.9004788
0,0,0.12993382,0.87006617
0,0,0.0030859036,0.9969141
0,0,0.07696849,0.9230315
0,0,0.08172566,0.91827434
0,0,0.100468665,0.89953136
0,0,0.43740147,0.5625985
0,0,0.020241741,0.97975826
0,0,0.007602361,0.99239767
0,0,0.0064752065,0.9935248
0,0,0.241521,0.758479
0,0,0.0041751284,0.9958249
0,0,0.20755583,0.79244417
0,0,0.03926999,0.96073
0,0,0.11274745,0.88725257
0,0,0.020854065,0.97914594
0,0,0.009398635,0.99060136
0,0,0.060632106,0.9393679
